type,stop_name,stop_lat,stop_lon,route_desc,route_type
Train,"Helensburgh Station, Platform 1",-34.17702535,150.9944862,Intercity Trains Network,2
Train,"Helensburgh Station, Platform 1",-34.17702535,150.9944862,Sydney Trains Network,2
Train,"Helensburgh Station, Platform 2",-34.17695373,150.994472,Intercity Trains Network,2
Train,"Hexham Station, Platform 1",-32.82896641,151.6842159,Intercity Trains Network,2
Train,"Hexham Station, Platform 2",-32.828977,151.6841738,Intercity Trains Network,2
Train,"High Street Station, Platform 1",-32.74143004,151.563956,Intercity Trains Network,2
Train,"High Street Station, Platform 2",-32.741484,151.5639588,Intercity Trains Network,2
Train,"Hilldale Station, Platform 1",-32.50431824,151.6498373,Intercity Trains Network,2
Train,"Holsworthy Station, Platform 1",-33.96316435,150.9567073,Sydney Trains Network,2
Train,"Holsworthy Station, Platform 2",-33.96323668,150.9566998,Sydney Trains Network,2
Train,"Homebush Station, Platform 2",-33.86664588,151.0863764,Intercity Trains Network,2
Train,"Homebush Station, Platform 2",-33.86664588,151.0863764,Sydney Trains Network,2
Train,"Homebush Station, Platform 3",-33.86672792,151.0863479,Sydney Trains Network,2
Train,"Homebush Station, Platform 4",-33.86679232,151.0863078,Sydney Trains Network,2
Train,"Homebush Station, Platform 6",-33.86692113,151.0862275,Sydney Trains Network,2
Train,"Homebush Station, Platform 7",-33.86706149,151.0863422,Sydney Trains Network,2
Train,"Hornsby Station, Platform 1",-33.70323338,151.0985746,Intercity Trains Network,2
Train,"Hornsby Station, Platform 1",-33.70323338,151.0985746,Sydney Trains Network,2
Train,"Hornsby Station, Platform 2",-33.70320961,151.0984765,Intercity Trains Network,2
Train,"Hornsby Station, Platform 2",-33.70320961,151.0984765,Sydney Trains Network,2
Train,"Hornsby Station, Platform 3",-33.70320312,151.0984007,Intercity Trains Network,2
Train,"Hornsby Station, Platform 3",-33.70320312,151.0984007,Sydney Trains Network,2
Train,"Hornsby Station, Platform 4",-33.70317899,151.0983133,Intercity Trains Network,2
Train,"Hornsby Station, Platform 4",-33.70317899,151.0983133,Sydney Trains Network,2
Train,"Hornsby Station, Platform 5",-33.70316422,151.0982156,Intercity Trains Network,2
Train,"Hurstville Station, Platform 1",-33.96731106,151.1028178,Intercity Trains Network,2
Train,"Hurstville Station, Platform 1",-33.96731106,151.1028178,Sydney Trains Network,2
Train,"Hurstville Station, Platform 2",-33.96739419,151.1027569,Intercity Trains Network,2
Train,"Hurstville Station, Platform 2",-33.96739419,151.1027569,Sydney Trains Network,2
Train,"Hurstville Station, Platform 3",-33.96751474,151.1026546,Intercity Trains Network,2
Train,"Hurstville Station, Platform 3",-33.96751474,151.1026546,Sydney Trains Network,2
Train,"Hurstville Station, Platform 4",-33.96761586,151.1025945,Intercity Trains Network,2
Train,"Hurstville Station, Platform 4",-33.96761586,151.1025945,Sydney Trains Network,2
Train,"Ingleburn Station, Platform 1",-33.99729781,150.8647092,Sydney Trains Network,2
Train,"Ingleburn Station, Platform 2",-33.99735876,150.8647769,Sydney Trains Network,2
Train,"International Airport Station, Platform 1",-33.93492703,151.1658061,Sydney Trains Network,2
Train,"International Airport Station, Platform 2",-33.93498173,151.1657872,Sydney Trains Network,2
Train,"Jannali Station, Platform 1",-34.01595873,151.0645737,Intercity Trains Network,2
Train,"Jannali Station, Platform 1",-34.01595873,151.0645737,Sydney Trains Network,2
Train,"Jannali Station, Platform 2",-34.01595587,151.0646601,Sydney Trains Network,2
Train,"Katoomba Station, Platform 1",-33.71172458,150.311143,Intercity Trains Network,2
Train,"Katoomba Station, Platform 2",-33.71180764,150.3110707,Intercity Trains Network,2
Train,"Kembla Grange Station, Platform 1",-34.47013784,150.8175682,Intercity Trains Network,2
Train,"Kiama Station, Platform 1",-34.67255547,150.854559,Intercity Trains Network,2
Train,"Kiama Station, Platform 2",-34.67260704,150.8546377,Intercity Trains Network,2
Train,"Killara Station, Platform 1",-33.76557424,151.1618082,Sydney Trains Network,2
Train,"Killara Station, Platform 2",-33.76561277,151.1617345,Sydney Trains Network,2
Train,"Kings Cross Station, Platform 1",-33.87432733,151.2217884,Intercity Trains Network,2
Train,"Kings Cross Station, Platform 1",-33.87432733,151.2217884,Sydney Trains Network,2
Train,"Kings Cross Station, Platform 2",-33.8742539,151.221828,Intercity Trains Network,2
Train,"Kings Cross Station, Platform 2",-33.8742539,151.221828,Sydney Trains Network,2
Train,"Kingsgrove Station, Platform 1",-33.94050538,151.1006644,Sydney Trains Network,2
Train,"Kingsgrove Station, Platform 2",-33.94055827,151.1006994,Sydney Trains Network,2
Train,"Kingswood Station, Platform 1",-33.75823706,150.7200284,Sydney Trains Network,2
Train,"Kingswood Station, Platform 2",-33.75832771,150.7200107,Sydney Trains Network,2
Train,"Kirrawee Station, Platform 1",-34.03499836,151.0716196,Sydney Trains Network,2
Train,"Kirrawee Station, Platform 2",-34.0349174,151.0716157,Sydney Trains Network,2
Train,"Kogarah Station, Platform 1",-33.96270132,151.1322895,Sydney Trains Network,2
Train,"Kogarah Station, Platform 2",-33.96271568,151.1323983,Sydney Trains Network,2
Train,"Kogarah Station, Platform 3",-33.96273076,151.1324855,Sydney Trains Network,2
Train,"Kogarah Station, Platform 4",-33.96275484,151.1325732,Sydney Trains Network,2
Train,"Koolewong Station, Platform 1",-33.46623735,151.3184989,Intercity Trains Network,2
Train,"Koolewong Station, Platform 2",-33.46625834,151.3184139,Intercity Trains Network,2
Train,"Kotara Station, Platform 1",-32.94160062,151.6979467,Intercity Trains Network,2
Train,"Kotara Station, Platform 2",-32.94154708,151.6979331,Intercity Trains Network,2
Train,"Lapstone Station, Platform 1",-33.77352216,150.6427645,Intercity Trains Network,2
Train,"Lapstone Station, Platform 2",-33.77351929,150.6428615,Intercity Trains Network,2
Train,"Lawson Station, Platform 1",-33.71900787,150.4298963,Intercity Trains Network,2
Train,"Lawson Station, Platform 2",-33.71906969,150.4299419,Intercity Trains Network,2
Train,"Leightonfield Station, Platform 1",-33.88147444,150.9851001,Sydney Trains Network,2
Train,"Leightonfield Station, Platform 2",-33.88154887,150.985028,Sydney Trains Network,2
Train,"Leppington Station, Platform 1",-33.95435901,150.8084253,Sydney Trains Network,2
Train,"Leppington Station, Platform 2",-33.95443167,150.8084069,Sydney Trains Network,2
Train,"Leppington Station, Platform 3",-33.95453167,150.8083789,Sydney Trains Network,2
Train,"Leppington Station, Platform 4",-33.95460433,150.8083605,Sydney Trains Network,2
Train,"Leumeah Station, Platform 1",-34.05071598,150.8305002,Sydney Trains Network,2
Train,"Leumeah Station, Platform 2",-34.05076795,150.8305675,Sydney Trains Network,2
Train,"Leura Station, Platform 1",-33.71199701,150.3308259,Intercity Trains Network,2
Train,"Leura Station, Platform 2",-33.71206091,150.330796,Intercity Trains Network,2
Train,"Lewisham Station, Platform 1",-33.89330663,151.1475066,Sydney Trains Network,2
Train,"Lewisham Station, Platform 2",-33.89338005,151.1474669,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 0",-33.86417698,151.0468455,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 1",-33.86360573,151.0450363,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 2",-33.86367983,151.044975,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 3",-33.86374387,151.0449456,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 4",-33.86383596,151.0448852,Sydney Trains Network,2
Train,"Lidcombe Station, Platform 5",-33.86389065,151.0448661,Sydney Trains Network,2
Train,"Linden Station, Platform 1",-33.71486849,150.5053348,Intercity Trains Network,2
Train,"Linden Station, Platform 2",-33.71494081,150.505327,Intercity Trains Network,2
Train,"Lindfield Station, Platform 1",-33.77537707,151.1692745,Sydney Trains Network,2
Train,"Lindfield Station, Platform 2",-33.7754167,151.1691685,Sydney Trains Network,2
Train,"Lindfield Station, Platform 3",-33.7754455,151.1691159,Sydney Trains Network,2
Train,"Lisarow Station, Platform 1",-33.38218825,151.3700892,Intercity Trains Network,2
Train,"Lisarow Station, Platform 2",-33.3821268,151.3700432,Intercity Trains Network,2
Train,"Lithgow Station, Platform 1",-33.4805767,150.156977,Intercity Trains Network,2
Train,"Lithgow Station, Platform 2",-33.48064792,150.1570119,Intercity Trains Network,2
Train,"Liverpool Station, Platform 1",-33.92474777,150.9272986,Sydney Trains Network,2
Train,"Liverpool Station, Platform 2",-33.92479001,150.927387,Sydney Trains Network,2
Train,"Liverpool Station, Platform 3",-33.92482393,150.9274535,Sydney Trains Network,2
Train,"Liverpool Station, Platform 4",-33.92488312,150.9275751,Sydney Trains Network,2
Train,"Lochinvar Station, Platform 1",-32.720453,151.4502777,Intercity Trains Network,2
Train,"Lochinvar Station, Platform 2",-32.72054256,151.4502929,Intercity Trains Network,2
Train,"Loftus Station, Platform 1",-34.04514199,151.0512578,Intercity Trains Network,2
Train,"Loftus Station, Platform 1",-34.04514199,151.0512578,Sydney Trains Network,2
Train,"Loftus Station, Platform 2",-34.04513014,151.0513439,Intercity Trains Network,2
Train,"Loftus Station, Platform 2",-34.04513014,151.0513439,Sydney Trains Network,2
Train,"Lysaghts Station, Platform 1",-34.45482392,150.8760361,Intercity Trains Network,2
Train,"Lysaghts Station, Platform 2",-34.4544616,150.8760955,Intercity Trains Network,2
Train,"Macarthur Station, Platform 1",-34.07191403,150.7970417,Sydney Trains Network,2
Train,"Macarthur Station, Platform 2",-34.07195702,150.7971085,Intercity Trains Network,2
Train,"Macarthur Station, Platform 2",-34.07195702,150.7971085,Sydney Trains Network,2
Train,"Macarthur Station, Platform 3",-34.07203868,150.7970905,Intercity Trains Network,2
Train,"Macarthur Station, Platform 3",-34.07203868,150.7970905,Sydney Trains Network,2
Train,"Macdonaldtown Station, Platform 1",-33.89691033,151.1858111,Sydney Trains Network,2
Train,"Macdonaldtown Station, Platform 2",-33.89694594,151.1858237,Sydney Trains Network,2
Train,"Macquarie Fields Station, Platform 1",-33.98472138,150.8789047,Sydney Trains Network,2
Train,"Macquarie Fields Station, Platform 2",-33.98478232,150.8789724,Sydney Trains Network,2
Train,"Maitland Station, Platform 1",-32.73789688,151.5521356,Intercity Trains Network,2
Train,"Maitland Station, Platform 2",-32.73797037,151.5520967,Intercity Trains Network,2
Train,"Maitland Station, Platform 3",-32.73803486,151.5520573,Intercity Trains Network,2
Train,"Maitland Station, Platform 4",-32.73811734,151.5520189,Intercity Trains Network,2
Train,"Marayong Station, Platform 1",-33.74621561,150.9002087,Sydney Trains Network,2
Train,"Marayong Station, Platform 2",-33.74621765,150.9001441,Sydney Trains Network,2
Train,"Martin Place Station, Platform 1",-33.8679208,151.2118166,Intercity Trains Network,2
Train,"Martin Place Station, Platform 1",-33.8679208,151.2118166,Sydney Trains Network,2
Train,"Martin Place Station, Platform 2",-33.8678035,151.2118216,Intercity Trains Network,2
Train,"Martin Place Station, Platform 2",-33.8678035,151.2118216,Sydney Trains Network,2
Train,"Martins Creek Station, Platform 1",-32.55868739,151.618542,Intercity Trains Network,2
Train,"Marulan Station, Platform 1",-34.70945121,150.0064771,Intercity Trains Network,2
Train,"Marulan Station, Platform 2",-34.70960083,150.0058931,Intercity Trains Network,2
Train,"Mascot Station, Platform 1",-33.92316206,151.1872266,Sydney Trains Network,2
Train,"Mascot Station, Platform 2",-33.92316848,151.1873026,Sydney Trains Network,2
Train,"Meadowbank Station, Platform 1",-33.81589144,151.0901426,Sydney Trains Network,2
Train,"Meadowbank Station, Platform 2",-33.81588531,151.0900559,Sydney Trains Network,2
Train,"Medlow Bath Station, Platform 1",-33.6736874,150.2807584,Intercity Trains Network,2
Train,"Medlow Bath Station, Platform 2",-33.6736987,150.2806726,Intercity Trains Network,2
Train,"Menangle Park Station, Platform 1",-34.10366895,150.7449031,Intercity Trains Network,2
Train,"Menangle Park Station, Platform 2",-34.10361132,150.7450197,Intercity Trains Network,2
Train,"Menangle Station, Platform 1",-34.12543348,150.7442601,Intercity Trains Network,2
Train,"Menangle Station, Platform 2",-34.12548451,150.7443599,Intercity Trains Network,2
Train,"Merrylands Station, Platform 1",-33.83654688,150.992599,Sydney Trains Network,2
Train,"Merrylands Station, Platform 2",-33.83659911,150.9926554,Sydney Trains Network,2
Train,"Metford Station, Platform 1",-32.76507106,151.6181243,Intercity Trains Network,2
Train,"Metford Station, Platform 2",-32.76509922,151.6180938,Intercity Trains Network,2
Train,"Milsons Point Station, Platform 1",-33.84575658,151.2118173,Intercity Trains Network,2
Train,"Milsons Point Station, Platform 1",-33.84575658,151.2118173,Sydney Trains Network,2
Train,"Milsons Point Station, Platform 2",-33.84578651,151.2117324,Intercity Trains Network,2
Train,"Milsons Point Station, Platform 2",-33.84578651,151.2117324,Sydney Trains Network,2
Train,"Mindaribba Station, Platform 1",-32.66833079,151.5844698,Intercity Trains Network,2
Train,"Minnamurra Station, Platform 1",-34.62620934,150.8526946,Intercity Trains Network,2
Train,"Minto Station, Platform 1",-34.02735389,150.8424795,Sydney Trains Network,2
Train,"Minto Station, Platform 2",-34.02737818,150.8425671,Sydney Trains Network,2
Train,"Miranda Station, Platform 1",-34.03631375,151.1022031,Sydney Trains Network,2
Train,"Miranda Station, Platform 2",-34.03621407,151.1022199,Sydney Trains Network,2
Train,"Mittagong Station, Platform 1",-34.45255236,150.4482376,Intercity Trains Network,2
Train,"Mittagong Station, Platform 2",-34.45260576,150.4482615,Intercity Trains Network,2
Train,"Morisset Station, Platform 1",-33.10903527,151.4880776,Intercity Trains Network,2
Train,"Morisset Station, Platform 2",-33.10897386,151.4880317,Intercity Trains Network,2
Train,"Mortdale Station, Platform 1",-33.97093843,151.0810172,Intercity Trains Network,2
Train,"Mortdale Station, Platform 1",-33.97093843,151.0810172,Sydney Trains Network,2
Train,"Mortdale Station, Platform 2",-33.97097119,151.0811161,Intercity Trains Network,2
Train,"Mortdale Station, Platform 2",-33.97097119,151.0811161,Sydney Trains Network,2
Train,"Moss Vale Station, Platform 1",-34.54785481,150.3716103,Intercity Trains Network,2
Train,"Moss Vale Station, Platform 2",-34.54808015,150.3719353,Intercity Trains Network,2
Train,"Mount Colah Station, Platform 1",-33.67164188,151.1148435,Intercity Trains Network,2
Train,"Mount Colah Station, Platform 1",-33.67164188,151.1148435,Sydney Trains Network,2
Train,"Mount Colah Station, Platform 2",-33.67159941,151.114766,Intercity Trains Network,2
Train,"Mount Colah Station, Platform 2",-33.67159941,151.114766,Sydney Trains Network,2
Train,"Mount Druitt Station, Platform 1",-33.76940841,150.81972,Sydney Trains Network,2
Train,"Mount Druitt Station, Platform 2",-33.76948107,150.8197016,Sydney Trains Network,2
Train,"Mount Druitt Station, Platform 3",-33.76955373,150.8196833,Sydney Trains Network,2
Train,"Mount Druitt Station, Platform 4",-33.76960839,150.8196641,Sydney Trains Network,2
Train,"Mount Kuring-gai Station, Platform 1",-33.65347896,151.1368833,Intercity Trains Network,2
Train,"Mount Kuring-gai Station, Platform 1",-33.65347896,151.1368833,Sydney Trains Network,2
Train,"Mount Kuring-gai Station, Platform 2",-33.6534732,151.136786,Intercity Trains Network,2
Train,"Mount Kuring-gai Station, Platform 2",-33.6534732,151.136786,Sydney Trains Network,2
Train,"Mount Victoria Station, Platform 1",-33.58814559,150.2569642,Intercity Trains Network,2
Train,"Mount Victoria Station, Platform 2",-33.58813885,150.2568778,Intercity Trains Network,2
Train,"Mulgrave Station, Platform 1",-33.62651219,150.8301649,Sydney Trains Network,2
Train,"Mulgrave Station, Platform 2",-33.62657586,150.8301462,Sydney Trains Network,2
Train,"Museum Station, Platform 1",-33.87606949,151.2098628,Intercity Trains Network,2
Train,"Museum Station, Platform 1",-33.87606949,151.2098628,Sydney Trains Network,2
Train,"Museum Station, Platform 2",-33.87611152,151.2099513,Intercity Trains Network,2
Train,"Museum Station, Platform 2",-33.87611152,151.2099513,Sydney Trains Network,2
Train,"Muswellbrook Station, Platform 1",-32.2674894,150.8904085,Intercity Trains Network,2
Train,"Narara Station, Platform 1",-33.39471176,151.344467,Intercity Trains Network,2
Train,"Narara Station, Platform 2",-33.39464131,151.3444205,Intercity Trains Network,2
Train,"Narwee Station, Platform 1",-33.94760101,151.0704409,Sydney Trains Network,2
Train,"Narwee Station, Platform 2",-33.94765571,151.0704219,Sydney Trains Network,2
Train,"Newcastle Interchange, Platform 1",-32.92404661,151.7589327,Intercity Trains Network,2
Train,"Newcastle Interchange, Platform 2",-32.92396245,151.7590136,Intercity Trains Network,2
Train,"Newcastle Interchange, Platform 3",-32.92393467,151.7590335,Intercity Trains Network,2
Train,"Newtown Station, Platform 1",-33.89787889,151.1798511,Sydney Trains Network,2
Train,"Newtown Station, Platform 2",-33.89794185,151.1798542,Sydney Trains Network,2
Train,"Niagara Park Station, Platform 1",-33.38317857,151.3545026,Intercity Trains Network,2
Train,"Niagara Park Station, Platform 2",-33.38313549,151.3544468,Intercity Trains Network,2
Train,"Normanhurst Station, Platform 1",-33.72082377,151.0971582,Sydney Trains Network,2
Train,"Normanhurst Station, Platform 2",-33.72079136,151.0970489,Sydney Trains Network,2
Train,"North Strathfield Station, Platform 1",-33.85907976,151.088197,Sydney Trains Network,2
Train,"North Strathfield Station, Platform 2",-33.85910134,151.0880901,Sydney Trains Network,2
Train,"North Strathfield Station, Platform 3",-33.85911356,151.0879934,Sydney Trains Network,2
Train,"North Sydney Station, Platform 1",-33.84109925,151.2070535,Intercity Trains Network,2
Train,"North Sydney Station, Platform 1",-33.84109925,151.2070535,Sydney Trains Network,2
Train,"North Sydney Station, Platform 2",-33.84114459,151.2070449,Sydney Trains Network,2
Train,"North Sydney Station, Platform 3",-33.84119856,151.2070476,Sydney Trains Network,2
Train,"North Sydney Station, Platform 4",-33.8412439,151.207039,Intercity Trains Network,2
Train,"North Sydney Station, Platform 4",-33.8412439,151.207039,Sydney Trains Network,2
Train,"North Wollongong Station, Platform 1",-34.41232041,150.8913258,Intercity Trains Network,2
Train,"North Wollongong Station, Platform 2",-34.41232595,150.8914348,Intercity Trains Network,2
Train,"Oak Flats Station, Platform 1",-34.57198284,150.8203396,Intercity Trains Network,2
Train,"Oatley Station, Platform 1",-33.98050273,151.0789873,Intercity Trains Network,2
Train,"Oatley Station, Platform 1",-33.98050273,151.0789873,Sydney Trains Network,2
Train,"Oatley Station, Platform 2",-33.98050057,151.0790521,Sydney Trains Network,2
Train,"Olympic Park Station, Platform 2",-33.8465837,151.069124,Sydney Trains Network,2
Train,"Olympic Park Station, Platform 3",-33.84669923,151.0691727,Sydney Trains Network,2
Train,"Otford Station, Platform 1",-34.21071816,151.0057196,Intercity Trains Network,2
Train,"Otford Station, Platform 2",-34.21062798,151.0059973,Intercity Trains Network,2
Train,"Ourimbah Station, Platform 1",-33.35966699,151.3700239,Intercity Trains Network,2
Train,"Ourimbah Station, Platform 2",-33.35968838,151.3699284,Intercity Trains Network,2
Train,"Padstow Station, Platform 1",-33.95187667,151.0323045,Sydney Trains Network,2
Train,"Padstow Station, Platform 2",-33.95193929,151.0323183,Sydney Trains Network,2
Train,"Panania Station, Platform 1",-33.95426544,150.998076,Sydney Trains Network,2
Train,"Panania Station, Platform 2",-33.95432807,150.9980897,Sydney Trains Network,2
Train,"Parramatta Station, Platform 1",-33.81727677,151.0052395,Intercity Trains Network,2
Train,"Parramatta Station, Platform 1",-33.81727677,151.0052395,Sydney Trains Network,2
Train,"Parramatta Station, Platform 2",-33.81740273,151.0052453,Intercity Trains Network,2
Train,"Parramatta Station, Platform 2",-33.81740273,151.0052453,Sydney Trains Network,2
Train,"Parramatta Station, Platform 3",-33.81745812,151.0052047,Intercity Trains Network,2
Train,"Parramatta Station, Platform 3",-33.81745812,151.0052047,Sydney Trains Network,2
Train,"Parramatta Station, Platform 4",-33.81755054,151.0051335,Intercity Trains Network,2
Train,"Parramatta Station, Platform 4",-33.81755054,151.0051335,Sydney Trains Network,2
Train,"Paterson Station, Platform 1",-32.60232139,151.6147287,Intercity Trains Network,2
Train,"Pendle Hill Station, Platform 1",-33.80127574,150.9563859,Sydney Trains Network,2
Train,"Pendle Hill Station, Platform 2",-33.80132315,150.9563125,Sydney Trains Network,2
Train,"Pendle Hill Station, Platform 3",-33.80138025,150.956218,Sydney Trains Network,2
Train,"Pendle Hill Station, Platform 4",-33.80143631,150.9561558,Sydney Trains Network,2
Train,"Pennant Hills Station, Platform 1",-33.73785411,151.0726674,Sydney Trains Network,2
Train,"Pennant Hills Station, Platform 2",-33.73772745,151.072683,Sydney Trains Network,2
Train,"Penrith Station, Platform 1",-33.7499423,150.6961833,Intercity Trains Network,2
Train,"Penrith Station, Platform 1",-33.7499423,150.6961833,Sydney Trains Network,2
Train,"Penrith Station, Platform 2",-33.75003295,150.6961656,Intercity Trains Network,2
Train,"Penrith Station, Platform 2",-33.75003295,150.6961656,Sydney Trains Network,2
Train,"Penrith Station, Platform 3",-33.75012393,150.6961372,Intercity Trains Network,2
Train,"Penrith Station, Platform 3",-33.75012393,150.6961372,Sydney Trains Network,2
Train,"Penrose Station, Platform 1",-34.67232463,150.2119482,Intercity Trains Network,2
Train,"Penrose Station, Platform 2",-34.67241323,150.2120062,Intercity Trains Network,2
Train,"Penshurst Station, Platform 1",-33.96614207,151.088963,Intercity Trains Network,2
Train,"Penshurst Station, Platform 1",-33.96614207,151.088963,Sydney Trains Network,2
Train,"Penshurst Station, Platform 2",-33.96622267,151.0889777,Sydney Trains Network,2
Train,"Petersham Station, Platform 1",-33.89384568,151.1555604,Sydney Trains Network,2
Train,"Petersham Station, Platform 2",-33.89389929,151.1555738,Sydney Trains Network,2
Train,"Picton Station, Platform 1",-34.17917306,150.612636,Intercity Trains Network,2
Train,"Picton Station, Platform 2",-34.17928235,150.6125973,Intercity Trains Network,2
Train,"Point Clare Station, Platform 1",-33.44624814,151.3284683,Intercity Trains Network,2
Train,"Point Clare Station, Platform 2",-33.44622416,151.3283812,Intercity Trains Network,2
Train,"Port Kembla North Station, Platform 1",-34.47269937,150.8874284,Intercity Trains Network,2
Train,"Port Kembla Station, Platform 1",-34.47717006,150.9026298,Intercity Trains Network,2
Train,"Pymble Station, Platform 1",-33.74471991,151.1421615,Sydney Trains Network,2
Train,"Pymble Station, Platform 2",-33.74478397,151.1421322,Sydney Trains Network,2
Train,"Quakers Hill Station, Platform 1",-33.72768071,150.8864703,Sydney Trains Network,2
Train,"Quakers Hill Station, Platform 2",-33.72769174,150.8864061,Sydney Trains Network,2
Train,"Redfern Station, Platform 1",-33.89190324,151.1981635,Intercity Trains Network,2
Train,"Redfern Station, Platform 1",-33.89190324,151.1981635,Sydney Trains Network,2
Train,"Redfern Station, Platform 10",-33.89236229,151.1987046,Sydney Trains Network,2
Train,"Redfern Station, Platform 11",-33.89227945,151.1992839,Intercity Trains Network,2
Train,"Redfern Station, Platform 11",-33.89227945,151.1992839,Sydney Trains Network,2
Train,"Redfern Station, Platform 12",-33.89230385,151.1993608,Intercity Trains Network,2
Train,"Redfern Station, Platform 12",-33.89230385,151.1993608,Sydney Trains Network,2
Train,"Redfern Station, Platform 2",-33.891964,151.1982313,Intercity Trains Network,2
Train,"Redfern Station, Platform 3",-33.89198988,151.198265,Intercity Trains Network,2
Train,"Redfern Station, Platform 3",-33.89198988,151.198265,Sydney Trains Network,2
Train,"Redfern Station, Platform 4",-33.89205926,151.198344,Intercity Trains Network,2
Train,"Redfern Station, Platform 4",-33.89205926,151.198344,Sydney Trains Network,2
Train,"Redfern Station, Platform 5",-33.89211176,151.1983898,Intercity Trains Network,2
Train,"Redfern Station, Platform 5",-33.89211176,151.1983898,Sydney Trains Network,2
Train,"Redfern Station, Platform 6",-33.89216315,151.1984679,Intercity Trains Network,2
Train,"Redfern Station, Platform 6",-33.89216315,151.1984679,Sydney Trains Network,2
Train,"Redfern Station, Platform 7",-33.89220665,151.1985133,Sydney Trains Network,2
Train,"Redfern Station, Platform 8",-33.8922674,151.1985811,Sydney Trains Network,2
Train,"Redfern Station, Platform 9",-33.8923199,151.1986269,Intercity Trains Network,2
Train,"Redfern Station, Platform 9",-33.8923199,151.1986269,Sydney Trains Network,2
Train,"Regents Park Station, Platform 1",-33.88305338,151.0240672,Sydney Trains Network,2
Train,"Regents Park Station, Platform 2",-33.8830959,151.0241449,Sydney Trains Network,2
Train,"Revesby Station, Platform 1",-33.9524062,151.0150295,Sydney Trains Network,2
Train,"Revesby Station, Platform 2",-33.95247818,151.0150329,Sydney Trains Network,2
Train,"Revesby Station, Platform 3",-33.9525588,151.0150475,Sydney Trains Network,2
Train,"Revesby Station, Platform 4",-33.95262177,151.0150505,Sydney Trains Network,2
Train,"Rhodes Station, Platform 1",-33.83078769,151.0870958,Sydney Trains Network,2
Train,"Rhodes Station, Platform 2",-33.83075493,151.0869971,Sydney Trains Network,2
Train,"Rhodes Station, Platform 3",-33.83074915,151.0868996,Sydney Trains Network,2
Train,"Richmond Station, Platform 1",-33.59890322,150.7528482,Sydney Trains Network,2
Train,"Richmond Station, Platform 2",-33.59898618,150.7527872,Sydney Trains Network,2
Train,"Riverstone Station, Platform 1",-33.67910114,150.8603295,Sydney Trains Network,2
Train,"Riverstone Station, Platform 2",-33.67938776,150.8603855,Sydney Trains Network,2
Train,"Riverwood Station, Platform 1",-33.95144825,151.0521788,Sydney Trains Network,2
Train,"Riverwood Station, Platform 2",-33.95151015,151.0522142,Sydney Trains Network,2
Train,"Rockdale Station, Platform 2",-33.95206682,151.1366506,Sydney Trains Network,2
Train,"Rockdale Station, Platform 3",-33.95209953,151.1367495,Sydney Trains Network,2
Train,"Rockdale Station, Platform 4",-33.95214124,151.1368489,Sydney Trains Network,2
Train,"Rockdale Station, Platform 5",-33.95218258,151.136959,Sydney Trains Network,2
Train,"Rooty Hill Station, Platform 1",-33.77142903,150.8448653,Sydney Trains Network,2
Train,"Rooty Hill Station, Platform 2",-33.77150902,150.8449013,Sydney Trains Network,2
Train,"Rooty Hill Station, Platform 3",-33.77158866,150.844948,Sydney Trains Network,2
Train,"Rooty Hill Station, Platform 4",-33.77165098,150.8449723,Sydney Trains Network,2
Train,"Roseville Station, Platform 1",-33.78444334,151.177721,Sydney Trains Network,2
Train,"Roseville Station, Platform 2",-33.78448041,151.1776905,Sydney Trains Network,2
Train,"Rydal Station, Platform 1",-33.48380372,150.03182,Intercity Trains Network,2
Train,"Sandgate Station, Platform 1",-32.87231529,151.7028527,Intercity Trains Network,2
Train,"Sandgate Station, Platform 2",-32.87236386,151.7027592,Intercity Trains Network,2
Train,"Scarborough Station, Platform 1",-34.26536267,150.9654441,Intercity Trains Network,2
Train,"Scarborough Station, Platform 2",-34.26541349,150.9655442,Intercity Trains Network,2
Train,"Schofields Station, Platform 1",-33.70466351,150.8739383,Sydney Trains Network,2
Train,"Schofields Station, Platform 2",-33.70468388,150.8738637,Sydney Trains Network,2
Train,"Scone Station, Platform 1",-32.0467614,150.8669544,Intercity Trains Network,2
Train,"Sefton Station, Platform 1",-33.88521098,151.011528,Sydney Trains Network,2
Train,"Sefton Station, Platform 2",-33.88529266,151.0115103,Sydney Trains Network,2
Train,"Seven Hills Station, Platform 1",-33.77422061,150.9359763,Sydney Trains Network,2
Train,"Seven Hills Station, Platform 2",-33.77428394,150.9359684,Sydney Trains Network,2
Train,"Seven Hills Station, Platform 3",-33.77442623,150.9363094,Sydney Trains Network,2
Train,"Seven Hills Station, Platform 4",-33.77449891,150.9362911,Sydney Trains Network,2
Train,"Shellharbour Junction, Platform 1",-34.5914547,150.844713,Intercity Trains Network,2
Train,"Shellharbour Junction, Platform 2",-34.59143045,150.8446247,Intercity Trains Network,2
Train,"Singleton Station, Platform 1",-32.57198774,151.1655486,Intercity Trains Network,2
Train,"Springwood Station, Platform 1",-33.6989479,150.5636798,Intercity Trains Network,2
Train,"Springwood Station, Platform 2",-33.69899911,150.563779,Intercity Trains Network,2
