type,stop_name,stop_lat,stop_lon,route_desc,route_type,route_color
Train,"Central Station, Platform 5",-33.8833595943687,151.205878731627,Intercity Trains Network,2,005AA3
Train,"Central Station, Platform 5",-33.8833595943687,151.205878731627,Intercity Trains Network,2,D11F2F
Train,"Central Station, Platform 5",-33.8833595943687,151.205878731627,Intercity Trains Network,2,F99D1C
Train,"Central Station, Platform 5",-33.8833595943687,151.205878731627,Sydney Trains Network,2,D11F2F
Train,"Central Station, Platform 5",-33.8833595943687,151.205878731627,Sydney Trains Network,2,F99D1C
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Intercity Trains Network,2,005AA3
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Intercity Trains Network,2,00954C
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Intercity Trains Network,2,D11F2F
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Intercity Trains Network,2,F99D1C
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Sydney Trains Network,2,D11F2F
Train,"Central Station, Platform 6",-33.8834181320941,151.206011242627,Sydney Trains Network,2,F99D1C
Train,"Central Station, Platform 7",-33.8834522670495,151.206066934621,Intercity Trains Network,2,005AA3
Train,"Central Station, Platform 7",-33.8834522670495,151.206066934621,Intercity Trains Network,2,D11F2F
Train,"Central Station, Platform 7",-33.8834522670495,151.206066934621,Intercity Trains Network,2,F99D1C
Train,"Central Station, Platform 7",-33.8834522670495,151.206066934621,Sydney Trains Network,2,005AA3
Train,"Central Station, Platform 7",-33.8834522670495,151.206066934621,Sydney Trains Network,2,0098CD
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Intercity Trains Network,2,005AA3
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Intercity Trains Network,2,00954C
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Intercity Trains Network,2,D11F2F
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Intercity Trains Network,2,F99D1C
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Sydney Trains Network,2,0098CD
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Sydney Trains Network,2,D11F2F
Train,"Central Station, Platform 8",-33.8835115421527,151.206177876546,Sydney Trains Network,2,F99D1C
Train,"Central Station, Platform 9",-33.8835543029371,151.206244795532,Intercity Trains Network,2,005AA3
Train,"Central Station, Platform 9",-33.8835543029371,151.206244795532,Intercity Trains Network,2,D11F2F
Train,"Central Station, Platform 9",-33.8835543029371,151.206244795532,Intercity Trains Network,2,F99D1C
Train,"Chatswood Station, Platform 1",-33.7974661622668,151.181074323373,Intercity Trains Network,2,D11F2F
Train,"Chatswood Station, Platform 1",-33.7974661622668,151.181074323373,Sydney Trains Network,2,D11F2F
Train,"Chatswood Station, Platform 1",-33.7974661622668,151.181074323373,Sydney Trains Network,2,F99D1C
Metro,"Chatswood Station, Platform 2",-33.7974690885396,151.18098812969,Sydney Metro Network,401,168388
Metro,"Chatswood Station, Platform 3",-33.7974727462964,151.180880387568,Sydney Metro Network,401,168388
Train,"Chatswood Station, Platform 4",-33.7974753066703,151.180804968071,Intercity Trains Network,2,D11F2F
Train,"Chatswood Station, Platform 4",-33.7974753066703,151.180804968071,Sydney Trains Network,2,D11F2F
Train,"Chatswood Station, Platform 4",-33.7974753066703,151.180804968071,Sydney Trains Network,2,F99D1C
Train,"Cheltenham Station, Platform 1",-33.755634223288,151.078590190869,Sydney Trains Network,2,D11F2F
Train,"Cheltenham Station, Platform 2",-33.7556996929633,151.078517785404,Sydney Trains Network,2,D11F2F
Metro,"Cherrybrook Station, Platform 1",-33.7367283306946,151.032083986405,Sydney Metro Network,401,168388
Metro,"Cherrybrook Station, Platform 2",-33.7367923657211,151.032054631565,Sydney Metro Network,401,168388
Train,"Chester Hill Station, Platform 1",-33.8835791011989,150.999934656932,Sydney Trains Network,2,0098CD
Train,"Chester Hill Station, Platform 1",-33.8835791011989,150.999934656932,Sydney Trains Network,2,F37021
Train,"Chester Hill Station, Platform 2",-33.8836427820531,150.999916025804,Sydney Trains Network,2,0098CD
Train,"Chester Hill Station, Platform 2",-33.8836427820531,150.999916025804,Sydney Trains Network,2,F37021
Light Rail,Chinatown Light Rail,-33.8785945998064,151.205579711476,Sydney Light Rail Network,900,781140
Light Rail,Chinatown Light Rail,-33.8785945998064,151.205579711476,Sydney Light Rail Network,900,DD1E25
Light Rail,Chinatown Light Rail,-33.8785867111694,151.205546917264,Sydney Light Rail Network,900,781140
Light Rail,Chinatown Light Rail,-33.8785867111694,151.205546917264,Sydney Light Rail Network,900,DD1E25
Light Rail,Circular Quay Light Rail,-33.8615761299342,151.210024893904,Sydney Light Rail Network,900,781140
Light Rail,Circular Quay Light Rail,-33.8615761299342,151.210024893904,Sydney Light Rail Network,900,DD1E25
Light Rail,Circular Quay Light Rail,-33.8615124291174,151.210043361994,Sydney Light Rail Network,900,781140
Light Rail,Circular Quay Light Rail,-33.8614854449916,151.210042035304,Sydney Light Rail Network,900,781140
Light Rail,Circular Quay Light Rail,-33.8614854449916,151.210042035304,Sydney Light Rail Network,900,DD1E25
Train,"Circular Quay Station, Platform 1",-33.8613506645596,151.210294607893,Intercity Trains Network,2,D11F2F
Train,"Circular Quay Station, Platform 1",-33.8613506645596,151.210294607893,Sydney Trains Network,2,00954C
Train,"Circular Quay Station, Platform 1",-33.8613506645596,151.210294607893,Sydney Trains Network,2,0098CD
Train,"Circular Quay Station, Platform 1",-33.8613506645596,151.210294607893,Sydney Trains Network,2,F37021
Train,"Circular Quay Station, Platform 2",-33.8612599796022,151.210311748984,Intercity Trains Network,2,F99D1C
Train,"Circular Quay Station, Platform 2",-33.8612599796022,151.210311748984,Sydney Trains Network,2,00954C
Train,"Circular Quay Station, Platform 2",-33.8612599796022,151.210311748984,Sydney Trains Network,2,0098CD
Train,"Circular Quay Station, Platform 2",-33.8612599796022,151.210311748984,Sydney Trains Network,2,F37021
Light Rail,Civic Light Rail,-32.9270513239838,151.771761379119,Newcastle Light Rail Network,900,EE343F
Light Rail,Civic Light Rail,-32.9269884001847,151.771757993523,Newcastle Light Rail Network,900,EE343F
Train,"Clarendon Station, Platform 1",-33.6085908140194,150.78799209013,Sydney Trains Network,2,C4258F
Train,"Clarendon Station, Platform 1",-33.6085908140194,150.78799209013,Sydney Trains Network,2,F99D1C
Train,"Clarendon Station, Platform 2",-33.6086551313971,150.787951826152,Sydney Trains Network,2,C4258F
Train,"Clarendon Station, Platform 2",-33.6086551313971,150.787951826152,Sydney Trains Network,2,F99D1C
Train,"Clyde Station, Platform 2",-33.8359288648876,151.017135203252,Sydney Trains Network,2,F99D1C
Train,"Clyde Station, Platform 3",-33.8359936024943,151.017084248118,Sydney Trains Network,2,0098CD
Train,"Clyde Station, Platform 3",-33.8359936024943,151.017084248118,Sydney Trains Network,2,F99D1C
Train,"Clyde Station, Platform 4",-33.836058691896,151.017022511642,Sydney Trains Network,2,0098CD
Train,"Clyde Station, Platform 4",-33.836058691896,151.017022511642,Sydney Trains Network,2,F99D1C
Train,"Clyde Station, Platform 5",-33.8361237812731,151.016960775073,Sydney Trains Network,2,0098CD
Train,"Clyde Station, Platform 5",-33.8361237812731,151.016960775073,Sydney Trains Network,2,F99D1C
Train,"Coalcliff Station, Platform 1",-34.2422006831809,150.977256450981,Intercity Trains Network,2,005AA3
Train,"Coalcliff Station, Platform 2",-34.2422712494372,150.977303174939,Intercity Trains Network,2,005AA3
Train,"Cockle Creek Station, Platform 1",-32.9427157984026,151.623777638617,Intercity Trains Network,2,D11F2F
Train,"Cockle Creek Station, Platform 2",-32.9426352747811,151.623762754912,Intercity Trains Network,2,D11F2F
Train,"Coledale Station, Platform 1",-34.2894632525633,150.943226291268,Intercity Trains Network,2,005AA3
Train,"Coledale Station, Platform 2",-34.2895147892149,150.943304695787,Intercity Trains Network,2,005AA3
Train,"Como Station, Platform 1",-34.0044185660178,151.068047567573,Sydney Trains Network,2,005AA3
Train,"Como Station, Platform 2",-34.0043707228214,151.068131833817,Sydney Trains Network,2,005AA3
Train,"Concord West Station, Platform 2",-33.8487288530189,151.085694457436,Sydney Trains Network,2,D11F2F
Train,"Concord West Station, Platform 3",-33.8487327902166,151.085575856064,Sydney Trains Network,2,D11F2F
Train,"Concord West Station, Platform 4",-33.8487352956468,151.085500382451,Sydney Trains Network,2,D11F2F
Train,"Coniston Station, Platform 1",-34.4377449619701,150.885219169103,Intercity Trains Network,2,005AA3
Train,"Coniston Station, Platform 2",-34.4377968734801,150.885286829744,Intercity Trains Network,2,005AA3
Light Rail,Convention Light Rail,-33.8726324133386,151.198125388685,Sydney Light Rail Network,900,BE1622
Light Rail,Convention Light Rail,-33.872573497371,151.198003683104,Sydney Light Rail Network,900,BE1622
Train,"Corrimal Station, Platform 1",-34.375526149043,150.904987415622,Intercity Trains Network,2,005AA3
Train,"Corrimal Station, Platform 2",-34.3754680035328,150.905115122835,Intercity Trains Network,2,005AA3
Train,"Cowan Station, Platform 1",-33.5934487409132,151.171811592247,Intercity Trains Network,2,D11F2F
Train,"Cowan Station, Platform 2",-33.5934516452604,151.171725601014,Intercity Trains Network,2,D11F2F
Train,"Cringila Station, Platform 1",-34.4671759695271,150.878359512155,Intercity Trains Network,2,005AA3
Train,"Cringila Station, Platform 2",-34.4671195679441,150.878433056337,Intercity Trains Network,2,005AA3
Train,"Cronulla Station, Platform 1",-34.0554912051282,151.151386666205,Sydney Trains Network,2,005AA3
Train,"Cronulla Station, Platform 2",-34.056064697746,151.151479623454,Sydney Trains Network,2,005AA3
Light Rail,Crown Street Light Rail,-32.9264366328388,151.777228860662,Newcastle Light Rail Network,900,EE343F
Light Rail,Crown Street Light Rail,-32.9263745262357,151.777204153941,Newcastle Light Rail Network,900,EE343F
Metro,"Crows Nest Station, Platform 1",-33.8258014734669,151.199372087568,Sydney Metro Network,401,168388
Metro,"Crows Nest Station, Platform 2",-33.8258490214575,151.199298847552,Sydney Metro Network,401,168388
Train,"Croydon Station, Platform 4",-33.883231301725,151.115375702476,Sydney Trains Network,2,0098CD
Train,"Croydon Station, Platform 4",-33.883231301725,151.115375702476,Sydney Trains Network,2,F37021
Train,"Croydon Station, Platform 5",-33.8832960762999,151.115324801648,Sydney Trains Network,2,0098CD
Train,"Croydon Station, Platform 5",-33.8832960762999,151.115324801648,Sydney Trains Network,2,F37021
Train,"Dapto Station, Platform 1",-34.4929501054229,150.791672918227,Intercity Trains Network,2,005AA3
Train,"Dapto Station, Platform 2",-34.4928080371185,150.791895027998,Intercity Trains Network,2,005AA3
Train,"Dapto Station, Platform 3",-34.4922013086242,150.792281087036,Intercity Trains Network,2,005AA3
Train,"Denistone Station, Platform 1",-33.7995751942435,151.087109293193,Sydney Trains Network,2,D11F2F
Train,"Denistone Station, Platform 2",-33.7996489518658,151.087058841081,Sydney Trains Network,2,D11F2F
Train,"Denistone Station, Platform 3",-33.7997137132689,151.087007960557,Sydney Trains Network,2,D11F2F
Train,"Denistone Station, Platform 4",-33.7997784746561,151.086957079959,Sydney Trains Network,2,D11F2F
Train,"Domestic Airport Station, Platform 1",-33.9336048791702,151.180863874674,Sydney Trains Network,2,00954C
Train,"Domestic Airport Station, Platform 2",-33.9336862006932,151.180857046623,Sydney Trains Network,2,00954C
Train,"Doonside Station, Platform 1",-33.7638327450831,150.868467279174,Sydney Trains Network,2,F99D1C
Train,"Doonside Station, Platform 2",-33.7638950592598,150.868491661883,Sydney Trains Network,2,F99D1C
Train,"Doonside Station, Platform 3",-33.7640023666779,150.868518069235,Sydney Trains Network,2,C4258F
Train,"Doonside Station, Platform 3",-33.7640023666779,150.868518069235,Sydney Trains Network,2,F99D1C
Train,"Doonside Station, Platform 4",-33.7640650190321,150.868531677865,Sydney Trains Network,2,C4258F
Train,"Doonside Station, Platform 4",-33.7640650190321,150.868531677865,Sydney Trains Network,2,F99D1C
Train,"Dora Creek Station, Platform 1",-33.0838228530425,151.500941408717,Intercity Trains Network,2,D11F2F
Train,"Dora Creek Station, Platform 2",-33.0838079595596,151.500855036222,Intercity Trains Network,2,D11F2F
Train,"Douglas Park Station, Platform 1",-34.1832093337249,150.710391236342,Intercity Trains Network,2,00954C
Train,"Douglas Park Station, Platform 2",-34.1832906588175,150.710383958266,Intercity Trains Network,2,00954C
Light Rail,Dulwich Grove Light Rail,-33.9050443782764,151.139020605567,Sydney Light Rail Network,900,BE1622
Light Rail,Dulwich Grove Light Rail,-33.9049795944189,151.139071498568,Sydney Light Rail Network,900,BE1622
Light Rail,Dulwich Hill Light Rail,-33.910306100907,151.140096671552,Sydney Light Rail Network,900,BE1622
Train,"Dungog Station, Platform 2",-32.402391542346,151.759272137662,Intercity Trains Network,2,833134
Train,"East Hills Station, Platform 2",-33.9616872385088,150.984852354932,Sydney Trains Network,2,00954C
Train,"East Hills Station, Platform 3",-33.9617571145244,150.984920501661,Sydney Trains Network,2,00954C
Train,"East Maitland Station, Platform 1",-32.7448589221072,151.587444633285,Intercity Trains Network,2,833134
Train,"East Maitland Station, Platform 2",-32.74478267932,151.587312798568,Intercity Trains Network,2,833134
Train,"East Richmond Station, Platform 1",-33.60175117541,150.75906731189,Sydney Trains Network,2,C4258F
Train,"East Richmond Station, Platform 1",-33.60175117541,150.75906731189,Sydney Trains Network,2,F99D1C
Train,"Eastwood Station, Platform 1",-33.7901443521845,151.082397682067,Sydney Trains Network,2,D11F2F
Train,"Eastwood Station, Platform 2",-33.7901472089694,151.082311484964,Sydney Trains Network,2,D11F2F
Train,"Eastwood Station, Platform 3",-33.7901424977617,151.082181761615,Sydney Trains Network,2,D11F2F
Train,"Eastwood Station, Platform 4",-33.7901457114706,151.082084789849,Sydney Trains Network,2,D11F2F
Train,"Edgecliff Station, Platform 1",-33.8793538766834,151.236489687122,Intercity Trains Network,2,005AA3
Train,"Edgecliff Station, Platform 1",-33.8793538766834,151.236489687122,Sydney Trains Network,2,005AA3
Train,"Edgecliff Station, Platform 2",-33.8792815502702,151.23649690842,Intercity Trains Network,2,005AA3
Train,"Edgecliff Station, Platform 2",-33.8792815502702,151.23649690842,Sydney Trains Network,2,005AA3
Train,"Edmondson Park Station, Platform 1",-33.9693273670822,150.858963989806,Sydney Trains Network,2,0098CD
Train,"Edmondson Park Station, Platform 1",-33.9693273670822,150.858963989806,Sydney Trains Network,2,C4258F
Train,"Edmondson Park Station, Platform 2",-33.9694003721551,150.858934845908,Sydney Trains Network,2,0098CD
Train,"Edmondson Park Station, Platform 2",-33.9694003721551,150.858934845908,Sydney Trains Network,2,C4258F
Train,"Emu Plains Station, Platform 1",-33.7456790487999,150.671468354516,Intercity Trains Network,2,F99D1C
Train,"Emu Plains Station, Platform 1",-33.7456790487999,150.671468354516,Sydney Trains Network,2,F99D1C
Train,"Emu Plains Station, Platform 2",-33.7457500920604,150.671503749997,Intercity Trains Network,2,F99D1C
Train,"Emu Plains Station, Platform 2",-33.7457500920604,150.671503749997,Sydney Trains Network,2,F99D1C
Train,"Engadine Station, Platform 1",-34.0678339228572,151.014682405596,Intercity Trains Network,2,005AA3
Train,"Engadine Station, Platform 1",-34.0678339228572,151.014682405596,Sydney Trains Network,2,005AA3
Train,"Engadine Station, Platform 2",-34.0678760762271,151.014771015335,Intercity Trains Network,2,005AA3
Train,"Engadine Station, Platform 2",-34.0678760762271,151.014771015335,Sydney Trains Network,2,005AA3
Train,"Epping Station, Platform 1",-33.7730177840608,151.082328282802,Intercity Trains Network,2,D11F2F
Train,"Epping Station, Platform 1",-33.7730177840608,151.082328282802,Sydney Trains Network,2,D11F2F
Train,"Epping Station, Platform 2",-33.7730584093553,151.082189949951,Intercity Trains Network,2,D11F2F
Train,"Epping Station, Platform 2",-33.7730584093553,151.082189949951,Sydney Trains Network,2,D11F2F
Train,"Epping Station, Platform 3",-33.7725829595363,151.081854470004,Intercity Trains Network,2,D11F2F
Train,"Epping Station, Platform 3",-33.7725829595363,151.081854470004,Sydney Trains Network,2,D11F2F
Metro,"Epping Station, Platform 5",-33.7728752710603,151.082278354366,Sydney Metro Network,401,168388
Metro,"Epping Station, Platform 6",-33.7729565213617,151.082001688905,Sydney Metro Network,401,168388
Train,"Erskineville Station, Platform 1",-33.9006797552187,151.185185278816,Sydney Trains Network,2,00954C
Train,"Erskineville Station, Platform 2",-33.9006944409265,151.185283243436,Sydney Trains Network,2,005AA3
Train,"Erskineville Station, Platform 2",-33.9006944409265,151.185283243436,Sydney Trains Network,2,00954C
Train,"Erskineville Station, Platform 3",-33.900709493696,151.185370420963,Sydney Trains Network,2,005AA3
Train,"Erskineville Station, Platform 3",-33.900709493696,151.185370420963,Sydney Trains Network,2,00954C
Train,"Erskineville Station, Platform 4",-33.9007151843156,151.185467945332,Sydney Trains Network,2,00954C
Light Rail,ES Marks Light Rail,-33.905832751621,151.223938029941,Sydney Light Rail Network,900,781140
Light Rail,ES Marks Light Rail,-33.905832751621,151.223938029941,Sydney Light Rail Network,900,EE343F
Light Rail,ES Marks Light Rail,-33.905824868838,151.223905223828,Sydney Light Rail Network,900,781140
Light Rail,ES Marks Light Rail,-33.905824868838,151.223905223828,Sydney Light Rail Network,900,EE343F
Train,"Exeter Station, Platform 1",-34.6134995739006,150.317503618386,Intercity Trains Network,2,00954C
Train,"Exeter Station, Platform 2",-34.6135611116796,150.31756057497,Intercity Trains Network,2,00954C
Light Rail,Exhibition Centre Light Rail,-33.8772141574075,151.199570762909,Sydney Light Rail Network,900,BE1622
Light Rail,Exhibition Centre Light Rail,-33.8771744965176,151.199676836938,Sydney Light Rail Network,900,BE1622
Train,"Fairfield Station, Platform 1",-33.8724558260557,150.956863580741,Sydney Trains Network,2,0098CD
Train,"Fairfield Station, Platform 1",-33.8724558260557,150.956863580741,Sydney Trains Network,2,C4258F
Train,"Fairfield Station, Platform 2",-33.872508076895,150.956920009053,Sydney Trains Network,2,0098CD
Train,"Fairfield Station, Platform 2",-33.872508076895,150.956920009053,Sydney Trains Network,2,C4258F
Train,"Fairy Meadow Station, Platform 1",-34.3952827259053,150.896362274487,Intercity Trains Network,2,005AA3
Train,"Fairy Meadow Station, Platform 2",-34.39531594614,150.896450777387,Intercity Trains Network,2,005AA3
Train,"Fassifern Station, Platform 1",-32.9855717427839,151.581014948932,Intercity Trains Network,2,D11F2F
Train,"Fassifern Station, Platform 2",-32.9855572898921,151.580917999156,Intercity Trains Network,2,D11F2F
Train,"Faulconbridge Station, Platform 1",-33.6965026655296,150.534951500538,Intercity Trains Network,2,F99D1C
Train,"Faulconbridge Station, Platform 2",-33.6965458250838,150.535017964954,Intercity Trains Network,2,F99D1C
Light Rail,Fish Market Light Rail,-33.8709534384962,151.192404786361,Sydney Light Rail Network,900,BE1622
Light Rail,Fish Market Light Rail,-33.8708886368192,151.192455618949,Sydney Light Rail Network,900,BE1622
Train,"Flemington Station, Platform 1",-33.86477497278,151.069966673191,Sydney Trains Network,2,0098CD
Train,"Flemington Station, Platform 1",-33.86477497278,151.069966673191,Sydney Trains Network,2,F37021
Train,"Flemington Station, Platform 1",-33.86477497278,151.069966673191,Sydney Trains Network,2,F99D1C
Train,"Flemington Station, Platform 2",-33.8648203109884,151.069958026987,Sydney Trains Network,2,0098CD
Train,"Flemington Station, Platform 2",-33.8648203109884,151.069958026987,Sydney Trains Network,2,F99D1C
Train,"Flemington Station, Platform 3",-33.8649203404086,151.069930377963,Sydney Trains Network,2,0098CD
Train,"Flemington Station, Platform 3",-33.8649203404086,151.069930377963,Sydney Trains Network,2,F37021
Train,"Flemington Station, Platform 3",-33.8649203404086,151.069930377963,Sydney Trains Network,2,F99D1C
Train,"Flemington Station, Platform 4",-33.8649750316192,151.069911375129,Sydney Trains Network,2,0098CD
Train,"Flemington Station, Platform 4",-33.8649750316192,151.069911375129,Sydney Trains Network,2,F37021
Train,"Flemington Station, Platform 4",-33.8649750316192,151.069911375129,Sydney Trains Network,2,F99D1C
Metro,"Gadigal Station, Platform 1",-33.8738736344955,151.208998656578,Sydney Metro Network,401,168388
Metro,"Gadigal Station, Platform 2",-33.8738229332452,151.208110435827,Sydney Metro Network,401,168388
Train,"Gerringong Station, Platform 1",-34.74475296617,150.817579061819,Intercity Trains Network,2,005AA3
Light Rail,Glebe Light Rail,-33.8772589518494,151.187420632847,Sydney Light Rail Network,900,BE1622
Light Rail,Glebe Light Rail,-33.8771690023769,151.187416231665,Sydney Light Rail Network,900,BE1622
Train,"Glenbrook Station, Platform 1",-33.7690196241582,150.62092671337,Intercity Trains Network,2,F99D1C
Train,"Glenbrook Station, Platform 2",-33.7691105859734,150.620898170909,Intercity Trains Network,2,F99D1C
Train,"Glenfield Station, Platform 1",-33.9724351731719,150.892709188003,Sydney Trains Network,2,00954C
Train,"Glenfield Station, Platform 2",-33.9724701390878,150.892743230886,Intercity Trains Network,2,00954C
Train,"Glenfield Station, Platform 2",-33.9724701390878,150.892743230886,Sydney Trains Network,2,0098CD
Train,"Glenfield Station, Platform 2",-33.9724701390878,150.892743230886,Sydney Trains Network,2,C4258F
Train,"Glenfield Station, Platform 3",-33.9725213904079,150.892832095561,Intercity Trains Network,2,00954C
Train,"Glenfield Station, Platform 3",-33.9725213904079,150.892832095561,Sydney Trains Network,2,00954C
Train,"Glenfield Station, Platform 3",-33.9725213904079,150.892832095561,Sydney Trains Network,2,0098CD
Train,"Glenfield Station, Platform 3",-33.9725213904079,150.892832095561,Sydney Trains Network,2,C4258F
Train,"Glenfield Station, Platform 4",-33.9725646700524,150.892888149387,Intercity Trains Network,2,00954C
Train,"Glenfield Station, Platform 4",-33.9725646700524,150.892888149387,Sydney Trains Network,2,00954C
Train,"Glenfield Station, Platform 4",-33.9725646700524,150.892888149387,Sydney Trains Network,2,0098CD
Train,"Gordon Station, Platform 1",-33.7556632338538,151.154327688904,Intercity Trains Network,2,D11F2F
Train,"Gordon Station, Platform 1",-33.7556632338538,151.154327688904,Sydney Trains Network,2,D11F2F
Train,"Gordon Station, Platform 1",-33.7556632338538,151.154327688904,Sydney Trains Network,2,F99D1C
Train,"Gordon Station, Platform 2",-33.7557111158162,151.154243707348,Sydney Trains Network,2,D11F2F
Train,"Gordon Station, Platform 2",-33.7557111158162,151.154243707348,Sydney Trains Network,2,F99D1C
Train,"Gordon Station, Platform 3",-33.7557399175789,151.154191164497,Intercity Trains Network,2,D11F2F
Train,"Gordon Station, Platform 3",-33.7557399175789,151.154191164497,Sydney Trains Network,2,F99D1C
Train,"Gosford Station, Platform 1",-33.4236741957497,151.341732296509,Intercity Trains Network,2,D11F2F
Train,"Gosford Station, Platform 2",-33.4236592171705,151.341645594951,Intercity Trains Network,2,D11F2F
Train,"Gosford Station, Platform 3",-33.423628507606,151.341493643015,Intercity Trains Network,2,D11F2F
Train,"Goulburn Station, Platform 1",-34.7581540060277,149.71942593493,Intercity Trains Network,2,00954C
Train,"Granville Station, Platform 1",-33.832817668322,151.012238587899,Sydney Trains Network,2,F99D1C
Train,"Granville Station, Platform 2",-33.8328914010475,151.012188051484,Sydney Trains Network,2,F99D1C
Train,"Granville Station, Platform 3",-33.8329748334577,151.012116374117,Sydney Trains Network,2,0098CD
Train,"Granville Station, Platform 3",-33.8329748334577,151.012116374117,Sydney Trains Network,2,F99D1C
Train,"Granville Station, Platform 4",-33.8330402718522,151.012043854585,Sydney Trains Network,2,0098CD
Train,"Granville Station, Platform 4",-33.8330402718522,151.012043854585,Sydney Trains Network,2,F99D1C
Train,"Green Square Station, Platform 1",-33.906052669348,151.202532150697,Sydney Trains Network,2,00954C
Train,"Green Square Station, Platform 2",-33.9061130515635,151.20261075892,Sydney Trains Network,2,00954C
Train,"Greta Station, Platform 1",-32.6867461525125,151.384208798193,Intercity Trains Network,2,833134
Train,"Greta Station, Platform 2",-32.6867678653005,151.384103319254,Intercity Trains Network,2,833134
Train,"Guildford Station, Platform 1",-33.8543012106111,150.984440470588,Sydney Trains Network,2,0098CD
Train,"Guildford Station, Platform 1",-33.8543012106111,150.984440470588,Sydney Trains Network,2,C4258F
Train,"Guildford Station, Platform 2",-33.8543714430787,150.984497738253,Sydney Trains Network,2,0098CD
Train,"Guildford Station, Platform 2",-33.8543714430787,150.984497738253,Sydney Trains Network,2,C4258F
Train,"Gymea Station, Platform 1",-34.0349267156229,151.085436797755,Sydney Trains Network,2,005AA3
Train,"Gymea Station, Platform 2",-34.0348453930847,151.085443715443,Sydney Trains Network,2,005AA3
Train,"Hamilton Station, Platform 1",-32.9185506994413,151.748566756163,Intercity Trains Network,2,833134
Train,"Hamilton Station, Platform 1",-32.9185506994413,151.748566756163,Intercity Trains Network,2,D11F2F
Train,"Hamilton Station, Platform 2",-32.9183475948636,151.748459766285,Intercity Trains Network,2,833134
Train,"Hamilton Station, Platform 2",-32.9183475948636,151.748459766285,Intercity Trains Network,2,D11F2F
Train,"Harris Park Station, Platform 1",-33.8235675522571,151.007692453962,Sydney Trains Network,2,F99D1C
Train,"Harris Park Station, Platform 2",-33.8235516634203,151.007626934208,Sydney Trains Network,2,F99D1C
Train,"Harris Park Station, Platform 3",-33.8235278300961,151.007528654617,Sydney Trains Network,2,0098CD
Train,"Harris Park Station, Platform 3",-33.8235278300961,151.007528654617,Sydney Trains Network,2,C4258F
Train,"Harris Park Station, Platform 3",-33.8235278300961,151.007528654617,Sydney Trains Network,2,F99D1C
Train,"Harris Park Station, Platform 4",-33.8235119411675,151.007463134915,Sydney Trains Network,2,0098CD
Train,"Harris Park Station, Platform 4",-33.8235119411675,151.007463134915,Sydney Trains Network,2,C4258F
Train,"Harris Park Station, Platform 4",-33.8235119411675,151.007463134915,Sydney Trains Network,2,F99D1C
Train,"Hawkesbury River Station, Platform 1",-33.5469813071939,151.226496117896,Intercity Trains Network,2,D11F2F
Train,"Hawkesbury River Station, Platform 2",-33.546911551477,151.226428153887,Intercity Trains Network,2,D11F2F
Light Rail,Hawthorne Light Rail,-33.8797231293805,151.147128987715,Sydney Light Rail Network,900,BE1622
Light Rail,Hawthorne Light Rail,-33.8793466821006,151.147337598728,Sydney Light Rail Network,900,BE1622
Light Rail,Haymarket Light Rail,-33.8814693048956,151.205299699926,Sydney Light Rail Network,900,781140
Light Rail,Haymarket Light Rail,-33.8814693048956,151.205299699926,Sydney Light Rail Network,900,DD1E25
Light Rail,Haymarket Light Rail,-33.8814311137207,151.205362638165,Sydney Light Rail Network,900,781140
Light Rail,Haymarket Light Rail,-33.8814311137207,151.205362638165,Sydney Light Rail Network,900,DD1E25
Train,"Hazelbrook Station, Platform 1",-33.7237452741789,150.454246255447,Intercity Trains Network,2,F99D1C
Train,"Hazelbrook Station, Platform 2",-33.7237731879551,150.454215016226,Intercity Trains Network,2,F99D1C
Train,"Heathcote Station, Platform 1",-34.0879032652089,151.008255878704,Intercity Trains Network,2,005AA3
Train,"Heathcote Station, Platform 1",-34.0879032652089,151.008255878704,Sydney Trains Network,2,005AA3
Train,"Heathcote Station, Platform 2",-34.0879551251861,151.00832330599,Intercity Trains Network,2,005AA3
Train,"Heathcote Station, Platform 2",-34.0879551251861,151.00832330599,Sydney Trains Network,2,005AA3
Train,"Helensburgh Station, Platform 1",-34.1770253461471,150.994486197426,Intercity Trains Network,2,005AA3
Train,"Helensburgh Station, Platform 1",-34.1770253461471,150.994486197426,Sydney Trains Network,2,005AA3
Train,"Helensburgh Station, Platform 2",-34.1769537256061,150.994471975653,Intercity Trains Network,2,005AA3
Train,"Hexham Station, Platform 1",-32.8289664124347,151.684215889097,Intercity Trains Network,2,833134
Train,"Hexham Station, Platform 2",-32.8289770003116,151.684173768315,Intercity Trains Network,2,833134
Train,"High Street Station, Platform 1",-32.7414300430784,151.563956008695,Intercity Trains Network,2,833134
Train,"High Street Station, Platform 2",-32.7414839953882,151.563958764895,Intercity Trains Network,2,833134
